start_lat,start_lon,end_lat,end_lon,airport1,airport2,delayRate
58.35496,-134.57628,47.44898,-122.30931,JNU,SEA,0.1652892561983471
34.05600,-117.60119,33.43417,-112.00806,ONT,PHX,0.21052631578947367
36.12448,-86.67818,39.17540,-76.66820,BNA,BWI,0.18553459119496854
32.89595,-97.03720,33.30156,-104.53056,DFW,ROW,0.31875
36.08036,-115.15233,33.43417,-112.00806,LAS,PHX,0.17722772277227722
29.64542,-95.27889,32.73356,-117.18966,HOU,SAN,0.13709677419354838
33.64044,-84.42694,41.06696,-73.70757,ATL,HPN,0.24305555555555555
44.88055,-93.21692,38.74769,-90.35999,MSP,STL,0.1797752808988764
42.36435,-71.00518,35.21401,-80.94313,BOS,CLT,0.20757825370675453
39.17540,-76.66820,32.84711,-96.85177,BWI,DAL,0.20967741935483872
33.56294,-86.75355,41.78598,-87.75242,BHM,MDW,0.21100917431192662
33.64044,-84.42694,32.11608,-110.94103,ATL,TUS,0.056074766355140186
18.43942,-66.00183,18.33731,-64.97336,SJU,STT,0.07142857142857142
41.97960,-87.90446,39.87195,-75.24114,ORD,PHL,0.24752475247524752
39.85841,-104.66700,32.89595,-97.03720,DEN,DFW,0.2696214219759926
39.17540,-76.66820,42.88082,-85.52277,BWI,GRR,0.16071428571428573
34.20062,-118.35850,39.85841,-104.66700,BUR,DEN,0.26200873362445415
39.90238,-84.21938,28.42889,-81.31603,DAY,MCO,0.11290322580645161
34.64045,-86.77311,38.94453,-77.45581,HSV,IAD,0.5
33.94254,-118.40807,27.97547,-82.53325,LAX,TPA,0.1588785046728972
32.84711,-96.85177,33.67566,-117.86822,DAL,SNA,0.1935483870967742
26.53617,-81.75517,38.74769,-90.35999,RSW,STL,0.19230769230769232
40.78839,-111.97777,32.11608,-110.94103,SLC,TUS,0.05142857142857143
32.89595,-97.03720,37.61900,-122.37484,DFW,SFO,0.2755453501722158
45.80766,-108.54286,40.78839,-111.97777,BIL,SLC,0.07216494845360824
42.08202,-80.17622,41.97960,-87.90446,ERI,ORD,0.3181818181818182
55.35557,-131.71374,57.04714,-135.36160,KTN,SIT,0.13559322033898305
45.80766,-108.54286,39.85841,-104.66700,BIL,DEN,0.2711864406779661
42.21206,-83.34884,41.97960,-87.90446,DTW,ORD,0.3434038267875126
41.41089,-81.84940,35.21401,-80.94313,CLE,CLT,0.11353711790393013
35.21401,-80.94313,26.07258,-80.15275,CLT,FLL,0.0949367088607595
32.84711,-96.85177,38.85208,-77.03772,DAL,DCA,0.10860655737704918
32.89595,-97.03720,32.73356,-117.18966,DFW,SAN,0.1772357723577236
33.43417,-112.00806,39.49858,-119.76806,PHX,RNO,0.13043478260869565
40.77724,-73.87261,40.49147,-80.23287,LGA,PIT,0.25333333333333335
19.73877,-156.04563,37.61900,-122.37484,KOA,SFO,0.12903225806451613
33.43417,-112.00806,35.23706,-120.64239,PHX,SBP,0.11038961038961038
32.89595,-97.03720,37.15181,-94.49827,DFW,JLN,0.24786324786324787
33.64044,-84.42694,38.74769,-90.35999,ATL,STL,0.09090909090909091
33.64044,-84.42694,43.11119,-76.10631,ATL,SYR,0.11494252873563218
29.98047,-95.33972,30.20528,-91.98766,IAH,LFT,0.18706697459584296
32.84711,-96.85177,33.94254,-118.40807,DAL,LAX,0.18465227817745802
38.80581,-104.70025,47.44898,-122.30931,COS,SEA,0.40350877192982454
39.04614,-84.66217,42.94722,-87.89658,CVG,MKE,0.14285714285714285
38.80581,-104.70025,41.97960,-87.90446,COS,ORD,0.4274193548387097
39.85841,-104.66700,30.20528,-91.98766,DEN,LFT,0.21311475409836064
39.85841,-104.66700,36.09775,-79.93730,DEN,GSO,0.5
33.64044,-84.42694,32.89865,-80.04051,ATL,CHS,0.08438818565400844
42.21206,-83.34884,25.79325,-80.29056,DTW,MIA,0.15702479338842976
28.42889,-81.31603,43.13986,-89.33751,MCO,MSN,0.25
21.97598,-159.33896,37.61900,-122.37484,LIH,SFO,0.0967741935483871
39.99799,-82.89188,29.98047,-95.33972,CMH,IAH,0.2222222222222222
35.21401,-80.94313,34.27061,-77.90256,CLT,ILM,0.0
35.43360,-119.05677,29.98047,-95.33972,BFL,IAH,0.15454545454545454
39.90238,-84.21938,42.21206,-83.34884,DAY,DTW,0.3269230769230769
38.37315,-81.59319,32.89595,-97.03720,CRW,DFW,0.3888888888888889
45.58872,-122.59750,33.82922,-116.50625,PDX,PSP,0.041666666666666664
32.89595,-97.03720,39.12241,-108.52673,DFW,GJT,0.16379310344827586
47.38660,-92.83899,44.88055,-93.21692,HIB,MSP,0.15463917525773196
18.49486,-67.12944,28.42889,-81.31603,BQN,MCO,0.2823529411764706
42.36435,-71.00518,28.42889,-81.31603,BOS,MCO,0.25
33.64044,-84.42694,36.89461,-76.20122,ATL,ORF,0.07349081364829396
35.03527,-85.20379,32.89595,-97.03720,CHA,DFW,0.26785714285714285
25.79325,-80.29056,35.87764,-78.78747,MIA,RDU,0.16923076923076924
32.89595,-97.03720,32.33313,-88.75121,DFW,MEI,0.23809523809523808
41.97960,-87.90446,42.40260,-96.38437,ORD,SUX,0.37142857142857144
33.64044,-84.42694,37.32547,-79.97543,ATL,ROA,0.13901345291479822
35.21401,-80.94313,45.58872,-122.59750,CLT,PDX,0.18181818181818182
33.64044,-84.42694,42.15991,-76.89144,ATL,ELM,0.5
33.64044,-84.42694,45.77690,-111.15301,ATL,BZN,0.13333333333333333
29.99339,-90.25803,41.97960,-87.90446,MSY,ORD,0.24074074074074073
39.85841,-104.66700,33.94254,-118.40807,DEN,LAX,0.24765868886576484
42.23488,-85.55206,41.97960,-87.90446,AZO,ORD,0.35071090047393366
41.93887,-72.68323,38.85208,-77.03772,BDL,DCA,0.15789473684210525
32.89595,-97.03720,32.12758,-81.20214,DFW,SAV,0.24022346368715083
45.77690,-111.15301,40.69250,-74.16866,BZN,EWR,0.5
39.85841,-104.66700,32.73356,-117.18966,DEN,SAN,0.21947449768160743
35.87764,-78.78747,37.61900,-122.37484,RDU,SFO,0.14285714285714285
47.61986,-117.53384,44.88055,-93.21692,GEG,MSP,0.1282051282051282
33.43417,-112.00806,38.74769,-90.35999,PHX,STL,0.22126436781609196
33.93884,-81.11954,41.97960,-87.90446,CAE,ORD,0.2818181818181818
28.42889,-81.31603,41.97960,-87.90446,MCO,ORD,0.25375
40.63975,-73.77893,33.94254,-118.40807,JFK,LAX,0.1745152354570637
39.85841,-104.66700,37.61900,-122.37484,DEN,SFO,0.27488151658767773
38.74769,-90.35999,40.27669,-74.81347,STL,TTN,0.3333333333333333
39.85841,-104.66700,36.28187,-94.30681,DEN,XNA,0.1875
35.21401,-80.94313,39.71733,-86.29438,CLT,IND,0.15
40.63975,-73.77893,32.73356,-117.18966,JFK,SAN,0.1963470319634703
39.87195,-75.24114,37.61900,-122.37484,PHL,SFO,0.2028985507246377
30.19453,-97.66987,40.78839,-111.97777,AUS,SLC,0.10606060606060606
32.89595,-97.03720,38.94453,-77.45581,DFW,IAD,0.2154696132596685
40.69250,-74.16866,37.61900,-122.37484,EWR,SFO,0.2094017094017094
42.15991,-76.89144,41.97960,-87.90446,ELM,ORD,0.2972972972972973
35.21401,-80.94313,26.68316,-80.09559,CLT,PBI,0.13823529411764707
44.34890,-105.53936,40.78839,-111.97777,GCC,SLC,0.13114754098360656
35.21401,-80.94313,30.49406,-81.68786,CLT,JAX,0.10975609756097561
45.77690,-111.15301,41.97960,-87.90446,BZN,ORD,0.625
44.88055,-93.21692,32.11608,-110.94103,MSP,TUS,0.08333333333333333
29.98047,-95.33972,36.19837,-95.88824,IAH,TUL,0.11302211302211303
39.87195,-75.24114,32.73356,-117.18966,PHL,SAN,0.21705426356589147
32.89595,-97.03720,26.53617,-81.75517,DFW,RSW,0.2677165354330709
33.64044,-84.42694,40.85097,-96.75925,ATL,LNK,0.1206896551724138
33.43417,-112.00806,36.19837,-95.88824,PHX,TUL,0.28205128205128205
46.91935,-96.81499,44.88055,-93.21692,FAR,MSP,0.19776119402985073
30.19453,-97.66987,32.89595,-97.03720,AUS,DFW,0.18727050183598531
32.89595,-97.03720,35.81249,-83.99286,DFW,TYS,0.27759197324414714
40.69250,-74.16866,32.12758,-81.20214,EWR,SAV,0.34285714285714286
33.64044,-84.42694,40.77724,-73.87261,ATL,LGA,0.22429210134128166
33.82922,-116.50625,47.44898,-122.30931,PSP,SEA,0.18857142857142858
39.85841,-104.66700,25.79325,-80.29056,DEN,MIA,0.29190751445086704
40.69250,-74.16866,41.72400,-71.42822,EWR,PVD,0.15151515151515152
47.44898,-122.30931,38.69542,-121.59077,SEA,SMF,0.18510158013544017
29.98047,-95.33972,37.64996,-97.43305,IAH,ICT,0.08227848101265822
42.21206,-83.34884,43.11119,-76.10631,DTW,SYR,0.0
38.53396,-106.93318,41.97960,-87.90446,GUC,ORD,0.5
41.78598,-87.75242,34.05600,-117.60119,MDW,ONT,0.2786885245901639
41.41089,-81.84940,38.74769,-90.35999,CLE,STL,0.08536585365853659
30.19453,-97.66987,31.80667,-106.37781,AUS,ELP,0.208
39.17540,-76.66820,18.43942,-66.00183,BWI,SJU,0.17886178861788618
47.44898,-122.30931,32.11608,-110.94103,SEA,TUS,0.1388888888888889
33.64044,-84.42694,39.90238,-84.21938,ATL,DAY,0.06751054852320675
32.89595,-97.03720,37.24433,-93.38686,DFW,SGF,0.31222707423580787
41.97960,-87.90446,26.53617,-81.75517,ORD,RSW,0.2602739726027397
42.36435,-71.00518,33.67975,-78.92833,BOS,MYR,0.125
26.07258,-80.15275,28.42889,-81.31603,FLL,MCO,0.10483870967741936
40.77724,-73.87261,35.81249,-83.99286,LGA,TYS,0.4772727272727273
30.19453,-97.66987,37.61900,-122.37484,AUS,SFO,0.2587601078167116
38.85208,-77.03772,40.49147,-80.23287,DCA,PIT,0.5
32.68753,-103.21703,29.98047,-95.33972,HOB,IAH,0.12643678160919541
36.08036,-115.15233,36.19837,-95.88824,LAS,TUL,0.16129032258064516
30.19453,-97.66987,40.63975,-73.77893,AUS,JFK,0.2
35.21401,-80.94313,25.79325,-80.29056,CLT,MIA,0.09944751381215469
39.85841,-104.66700,41.78598,-87.75242,DEN,MDW,0.23991507430997877
34.05600,-117.60119,45.58872,-122.59750,ONT,PDX,0.07874015748031496
37.72129,-122.22072,20.89865,-156.43046,OAK,OGG,0.12903225806451613
36.12448,-86.67818,32.84711,-96.85177,BNA,DAL,0.12903225806451613
39.17540,-76.66820,40.63975,-73.77893,BWI,JFK,0.4727272727272727
42.21206,-83.34884,38.74769,-90.35999,DTW,STL,0.2392638036809816
32.89595,-97.03720,39.64257,-106.91770,DFW,EGE,0.25
39.17540,-76.66820,37.61900,-122.37484,BWI,SFO,0.2
39.17540,-76.66820,39.85841,-104.66700,BWI,DEN,0.2687074829931973
35.21937,-101.70593,29.98047,-95.33972,AMA,IAH,0.16875
30.19453,-97.66987,39.87195,-75.24114,AUS,PHL,0.34285714285714286
39.99799,-82.89188,36.08036,-115.15233,CMH,LAS,0.20833333333333334
35.03527,-85.20379,42.21206,-83.34884,CHA,DTW,0.18055555555555555
46.26468,-119.11903,40.78839,-111.97777,PSC,SLC,0.06976744186046512
42.96550,-83.74346,41.97960,-87.90446,FNT,ORD,0.34397163120567376
40.69250,-74.16866,38.94453,-77.45581,EWR,IAD,0.3446601941747573
40.69250,-74.16866,40.49147,-80.23287,EWR,PIT,0.2112676056338028
47.44898,-122.30931,38.74769,-90.35999,SEA,STL,0.0967741935483871
29.98047,-95.33972,32.35414,-95.40239,IAH,TYR,0.15294117647058825
30.49406,-81.68786,39.87195,-75.24114,JAX,PHL,0.061224489795918366
41.06696,-73.70757,26.68316,-80.09559,HPN,PBI,0.22685185185185186
33.64044,-84.42694,41.78598,-87.75242,ATL,MDW,0.15274151436031333
39.85841,-104.66700,43.51456,-112.07017,DEN,IDA,0.4230769230769231
27.77036,-97.50122,29.98047,-95.33972,CRP,IAH,0.18556701030927836
44.25407,-121.14996,40.78839,-111.97777,RDM,SLC,0.07368421052631578
42.21206,-83.34884,29.53369,-98.46978,DTW,SAT,0.17592592592592593
36.12448,-86.67818,30.3578,-85.7938,BNA,ECP,0.12698412698412698
39.85841,-104.66700,44.04532,-103.05737,DEN,RAP,0.2608695652173913
39.71733,-86.29438,44.88055,-93.21692,IND,MSP,0.09322033898305085
33.64044,-84.42694,43.90883,-92.49799,ATL,RST,0.23728813559322035
40.69250,-74.16866,18.43942,-66.00183,EWR,SJU,0.2995391705069124
25.79325,-80.29056,29.99339,-90.25803,MIA,MSY,0.1864406779661017
44.48507,-88.12959,44.88055,-93.21692,GRB,MSP,0.14935064935064934
21.31869,-157.92241,40.78839,-111.97777,HNL,SLC,0.06451612903225806
39.99799,-82.89188,33.94254,-118.40807,CMH,LAX,0.20588235294117646
33.64044,-84.42694,29.99339,-90.25803,ATL,MSY,0.10314465408805032
35.04022,-106.60919,37.72129,-122.22072,ABQ,OAK,0.22413793103448276
29.98047,-95.33972,29.99339,-90.25803,IAH,MSY,0.1402805611222445
39.17540,-76.66820,30.49406,-81.68786,BWI,JAX,0.24022346368715083
45.58872,-122.59750,38.69542,-121.59077,PDX,SMF,0.1391941391941392
42.36435,-71.00518,40.63975,-73.77893,BOS,JFK,0.2863636363636364
38.94453,-77.45581,37.61900,-122.37484,IAD,SFO,0.1736641221374046
35.04242,-89.97667,27.97547,-82.53325,MEM,TPA,0.14516129032258066
36.08036,-115.15233,37.72129,-122.22072,LAS,OAK,0.1596244131455399
32.89595,-97.03720,38.03799,-87.53063,DFW,EVV,0.2833333333333333
39.71733,-86.29438,26.53617,-81.75517,IND,RSW,0.1807909604519774
43.41714,-124.24603,37.61900,-122.37484,OTH,SFO,0.40625
39.64257,-106.91770,29.98047,-95.33972,EGE,IAH,0.14754098360655737
33.64044,-84.42694,38.94453,-77.45581,ATL,IAD,0.19798657718120805
36.12448,-86.67818,35.21401,-80.94313,BNA,CLT,0.11016949152542373
36.77619,-119.71814,40.78839,-111.97777,FAT,SLC,0.09016393442622951
42.94052,-78.73217,44.88055,-93.21692,BUF,MSP,0.0
29.98047,-95.33972,44.88055,-93.21692,IAH,MSP,0.2689075630252101
42.93452,-71.43706,27.97547,-82.53325,MHT,TPA,0.11764705882352941
35.21401,-80.94313,40.27669,-74.81347,CLT,TTN,0.36363636363636365
39.17540,-76.66820,40.49147,-80.23287,BWI,PIT,0.1566265060240964
39.64257,-106.91770,41.97960,-87.90446,EGE,ORD,0.30612244897959184
41.41089,-81.84940,18.43942,-66.00183,CLE,SJU,0.25
38.85208,-77.03772,25.79325,-80.29056,DCA,MIA,0.19572953736654805
40.77724,-73.87261,26.53617,-81.75517,LGA,RSW,0.35353535353535354
32.89595,-97.03720,35.87764,-78.78747,DFW,RDU,0.1660377358490566
43.51456,-112.07017,40.78839,-111.97777,IDA,SLC,0.11440677966101695
42.21206,-83.34884,33.43417,-112.00806,DTW,PHX,0.18453865336658354
26.07258,-80.15275,41.06696,-73.70757,FLL,HPN,0.23684210526315788
41.97960,-87.90446,41.58681,-83.80783,ORD,TOL,0.35333333333333333
32.89595,-97.03720,35.39309,-97.60073,DFW,OKC,0.2222222222222222
28.42889,-81.31603,40.19350,-76.76340,MCO,MDT,0.09090909090909091
32.89595,-97.03720,39.84395,-89.67762,DFW,SPI,0.2753623188405797
33.56294,-86.75355,25.79325,-80.29056,BHM,MIA,0.13114754098360656
42.21206,-83.34884,37.50517,-77.31967,DTW,RIC,0.16666666666666666
38.94453,-77.45581,18.33731,-64.97336,IAD,STT,0.21428571428571427
39.87195,-75.24114,40.78839,-111.97777,PHL,SLC,0.18032786885245902
41.97960,-87.90446,36.28187,-94.30681,ORD,XNA,0.4117647058823529
32.89595,-97.03720,35.61678,-106.08814,DFW,SAF,0.40869565217391307
35.21401,-80.94313,36.08036,-115.15233,CLT,LAS,0.11191335740072202
39.17540,-76.66820,41.78598,-87.75242,BWI,MDW,0.20447284345047922
40.69250,-74.16866,18.33731,-64.97336,EWR,STT,0.3026315789473684
39.45758,-74.57717,26.53617,-81.75517,ACY,RSW,0.19008264462809918
32.89595,-97.03720,43.58135,-96.74170,DFW,FSD,0.3370165745856354
37.36186,-121.92901,40.78839,-111.97777,SJC,SLC,0.06269592476489028
33.64044,-84.42694,29.64542,-95.27889,ATL,HOU,0.1448900388098318
43.53291,-84.07965,41.97960,-87.90446,MBS,ORD,0.2672413793103448
41.30252,-95.89417,47.44898,-122.30931,OMA,SEA,0.43548387096774194
45.77690,-111.15301,33.94254,-118.40807,BZN,LAX,0.0
36.12448,-86.67818,30.49406,-81.68786,BNA,JAX,0.24615384615384617
39.85841,-104.66700,40.69250,-74.16866,DEN,EWR,0.2988505747126437
55.35557,-131.71374,47.44898,-122.30931,KTN,SEA,0.17318435754189945
32.89595,-97.03720,33.45371,-93.99102,DFW,TXK,0.20359281437125748
42.21206,-83.34884,35.04242,-89.97667,DTW,MEM,0.25
42.90836,-106.46447,40.78839,-111.97777,CPR,SLC,0.02727272727272727
42.21206,-83.34884,34.64045,-86.77311,DTW,HSV,0.2
41.97960,-87.90446,30.47331,-87.18744,ORD,PNS,0.6
40.63975,-73.77893,40.78839,-111.97777,JFK,SLC,0.21671826625386997
37.72129,-122.22072,41.97960,-87.90446,OAK,ORD,0.11290322580645161
33.64044,-84.42694,34.27061,-77.90256,ATL,ILM,0.13175675675675674
32.84711,-96.85177,28.42889,-81.31603,DAL,MCO,0.16216216216216217
42.74812,-73.80298,35.21401,-80.94313,ALB,CLT,0.14516129032258066
33.64044,-84.42694,36.19837,-95.88824,ATL,TUL,0.10071942446043165
42.36435,-71.00518,27.39533,-82.55411,BOS,SRQ,0.2857142857142857
39.64257,-106.91770,44.88055,-93.21692,EGE,MSP,0.5
41.41089,-81.84940,44.88055,-93.21692,CLE,MSP,0.19626168224299065
40.03925,-88.27806,32.89595,-97.03720,CMI,DFW,0.21311475409836064
41.78598,-87.75242,35.87764,-78.78747,MDW,RDU,0.18452380952380953
38.69542,-121.59077,33.67566,-117.86822,SMF,SNA,0.10416666666666667
44.47300,-73.15031,38.94453,-77.45581,BTV,IAD,0.38461538461538464
40.77724,-73.87261,42.94722,-87.89658,LGA,MKE,0.29577464788732394
39.17540,-76.66820,47.44898,-122.30931,BWI,SEA,0.27419354838709675
47.94926,-97.17611,44.88055,-93.21692,GFK,MSP,0.18
40.19350,-76.76340,41.97960,-87.90446,MDT,ORD,0.3076923076923077
36.08036,-115.15233,25.79325,-80.29056,LAS,MIA,0.1862348178137652
26.07258,-80.15275,35.87764,-78.78747,FLL,RDU,0.12195121951219512
40.77724,-73.87261,38.74769,-90.35999,LGA,STL,0.28717948717948716
42.36435,-71.00518,36.08036,-115.15233,BOS,LAS,0.24444444444444444
37.64996,-97.43305,44.88055,-93.21692,ICT,MSP,0.20689655172413793
41.93887,-72.68323,40.69250,-74.16866,BDL,EWR,0.25
39.17540,-76.66820,34.72940,-92.22425,BWI,LIT,0.2549019607843137
41.88459,-91.71087,44.88055,-93.21692,CID,MSP,0.21428571428571427
29.98047,-95.33972,34.72940,-92.22425,IAH,LIT,0.24285714285714285
33.64044,-84.42694,37.13190,-76.49299,ATL,PHF,0.1992619926199262
29.98047,-95.33972,37.36186,-121.92901,IAH,SJC,0.14814814814814814
58.35496,-134.57628,56.80165,-132.94528,JNU,PSG,0.2459016393442623
42.21206,-83.34884,35.87764,-78.78747,DTW,RDU,0.13333333333333333
39.90238,-84.21938,40.69250,-74.16866,DAY,EWR,0.24509803921568626
25.79325,-80.29056,32.73356,-117.18966,MIA,SAN,0.08333333333333333
42.36435,-71.00518,33.81772,-118.15161,BOS,LGB,0.13513513513513514
39.04614,-84.66217,29.98047,-95.33972,CVG,IAH,0.2648401826484018
39.85841,-104.66700,35.39309,-97.60073,DEN,OKC,0.19825072886297376
42.36435,-71.00518,33.94254,-118.40807,BOS,LAX,0.20038910505836577
42.77870,-84.58736,44.88055,-93.21692,LAN,MSP,0.16666666666666666
35.87764,-78.78747,38.74769,-90.35999,RDU,STL,0.2571428571428571
41.93887,-72.68323,27.97547,-82.53325,BDL,TPA,0.1853932584269663
29.98047,-95.33972,37.50517,-77.31967,IAH,RIC,0.27522935779816515
21.31869,-157.92241,33.43417,-112.00806,HNL,PHX,0.16939890710382513
38.85208,-77.03772,39.85841,-104.66700,DCA,DEN,0.26639344262295084
41.72400,-71.42822,26.53617,-81.75517,PVD,RSW,0.0
38.85208,-77.03772,27.97547,-82.53325,DCA,TPA,0.11627906976744186
32.89595,-97.03720,40.69250,-74.16866,DFW,EWR,0.26666666666666666
32.89595,-97.03720,31.35775,-100.49631,DFW,SJT,0.18374558303886926
29.98047,-95.33972,33.82922,-116.50625,IAH,PSP,0.3333333333333333
33.82922,-116.50625,37.61900,-122.37484,PSP,SFO,0.23905109489051096
42.36435,-71.00518,44.88055,-93.21692,BOS,MSP,0.14186851211072665
28.42889,-81.31603,38.74769,-90.35999,MCO,STL,0.12043795620437957
36.12448,-86.67818,32.89865,-80.04051,BNA,CHS,0.14516129032258066
43.56444,-116.22278,29.98047,-95.33972,BOI,IAH,0.4067796610169492
35.21401,-80.94313,41.78598,-87.75242,CLT,MDW,0.20869565217391303
44.77762,-89.66678,44.88055,-93.21692,CWA,MSP,0.0
40.91631,-81.44247,42.21206,-83.34884,CAK,DTW,0.3088235294117647
30.19453,-97.66987,42.21206,-83.34884,AUS,DTW,0.15384615384615385
28.42889,-81.31603,40.78839,-111.97777,MCO,SLC,0.13612565445026178
43.13986,-89.33751,41.97960,-87.90446,MSN,ORD,0.32741935483870965
33.64044,-84.42694,17.70189,-64.79856,ATL,STX,0.0
26.07258,-80.15275,33.43417,-112.00806,FLL,PHX,0.125
32.89595,-97.03720,38.74769,-90.35999,DFW,STL,0.1799163179916318
33.64044,-84.42694,32.51633,-84.93886,ATL,CSG,0.23125
35.21937,-101.70593,36.08036,-115.15233,AMA,LAS,0.08064516129032258
36.12448,-86.67818,38.74769,-90.35999,BNA,STL,0.1724137931034483
39.04614,-84.66217,35.04242,-89.97667,CVG,MEM,0.0
46.77411,-100.74672,41.97960,-87.90446,BIS,ORD,0.3157894736842105
47.44898,-122.30931,37.36186,-121.92901,SEA,SJC,0.1676470588235294
33.64044,-84.42694,29.69006,-82.27178,ATL,GNV,0.18529411764705883
45.77690,-111.15301,29.98047,-95.33972,BZN,IAH,0.7222222222222222
33.64044,-84.42694,21.31869,-157.92241,ATL,HNL,0.0967741935483871
29.64542,-95.27889,26.22851,-97.65439,HOU,HRL,0.09507042253521127
46.91935,-96.81499,40.78839,-111.97777,FAR,SLC,0.125
32.89595,-97.03720,32.51087,-92.03769,DFW,MLU,0.24528301886792453
42.36435,-71.00518,41.78598,-87.75242,BOS,MDW,0.2331288343558282
39.17540,-76.66820,41.41089,-81.84940,BWI,CLE,0.24193548387096775
38.94453,-77.45581,40.63975,-73.77893,IAD,JFK,0.2804878048780488
28.42889,-81.31603,25.79325,-80.29056,MCO,MIA,0.19056261343012704
36.08036,-115.15233,33.81772,-118.15161,LAS,LGB,0.13333333333333333
29.98047,-95.33972,32.31117,-90.07589,IAH,JAN,0.20189274447949526
44.52019,-109.02380,39.85841,-104.66700,COD,DEN,0.2037037037037037
39.64257,-106.91770,33.94254,-118.40807,EGE,LAX,0.16666666666666666
39.17540,-76.66820,36.89461,-76.20122,BWI,ORF,0.2598870056497175
35.21401,-80.94313,38.85208,-77.03772,CLT,DCA,0.13815789473684212
42.94052,-78.73217,28.42889,-81.31603,BUF,MCO,0.2054263565891473
38.80581,-104.70025,37.61900,-122.37484,COS,SFO,0.2
41.78598,-87.75242,40.78839,-111.97777,MDW,SLC,0.23255813953488372
36.12448,-86.67818,33.94254,-118.40807,BNA,LAX,0.19101123595505617
41.53493,-93.66068,41.78598,-87.75242,DSM,MDW,0.2
47.61986,-117.53384,36.08036,-115.15233,GEG,LAS,0.13821138211382114
32.89595,-97.03720,32.44663,-93.82560,DFW,SHV,0.28095238095238095
40.78839,-111.97777,40.44090,-109.50992,SLC,VEL,0.08163265306122448
44.88055,-93.21692,43.11887,-77.67238,MSP,ROC,0.0
36.12448,-86.67818,32.73356,-117.18966,BNA,SAN,0.12903225806451613
30.19453,-97.66987,29.64542,-95.27889,AUS,HOU,0.1864406779661017
34.89567,-82.21886,38.94453,-77.45581,GSP,IAD,0.16666666666666666
42.74812,-73.80298,41.78598,-87.75242,ALB,MDW,0.20869565217391303
39.99799,-82.89188,38.94453,-77.45581,CMH,IAD,0.22448979591836735
40.63975,-73.77893,18.00830,-66.56301,JFK,PSE,0.15517241379310345
61.17432,-149.99619,45.58872,-122.59750,ANC,PDX,0.035211267605633804
45.77690,-111.15301,44.88055,-93.21692,BZN,MSP,0.11290322580645161
42.36435,-71.00518,18.43942,-66.00183,BOS,SJU,0.27230046948356806
48.31140,-114.25507,44.88055,-93.21692,FCA,MSP,0.2222222222222222
41.97960,-87.90446,36.89461,-76.20122,ORD,ORF,0.323943661971831
32.89595,-97.03720,26.17583,-98.23861,DFW,MFE,0.18394648829431437
32.73356,-117.18966,29.53369,-98.46978,SAN,SAT,0.20869565217391303
29.98047,-95.33972,30.47331,-87.18744,IAH,PNS,0.14347826086956522
29.99339,-90.25803,27.97547,-82.53325,MSY,TPA,0.13793103448275862
40.63975,-73.77893,36.89461,-76.20122,JFK,ORF,0.25
42.40296,-90.70917,41.97960,-87.90446,DBQ,ORD,0.3120567375886525
36.12448,-86.67818,36.08036,-115.15233,BNA,LAS,0.11278195488721804
36.08036,-115.15233,37.36186,-121.92901,LAS,SJC,0.195357833655706
20.89865,-156.43046,45.58872,-122.59750,OGG,PDX,0.09482758620689655
32.89595,-97.03720,26.68316,-80.09559,DFW,PBI,0.21081081081081082
42.36435,-71.00518,29.99339,-90.25803,BOS,MSY,0.25862068965517243
46.91631,-114.09056,40.78839,-111.97777,MSO,SLC,0.050724637681159424
35.04022,-106.60919,47.44898,-122.30931,ABQ,SEA,0.12903225806451613
43.56444,-116.22278,37.72129,-122.22072,BOI,OAK,0.14516129032258066
29.64542,-95.27889,33.94254,-118.40807,HOU,LAX,0.18118466898954705
41.93887,-72.68323,26.53617,-81.75517,BDL,RSW,0.22033898305084745
35.04022,-106.60919,45.58872,-122.59750,ABQ,PDX,0.3
36.08036,-115.15233,33.66364,-101.82278,LAS,LBB,0.11666666666666667
42.36435,-71.00518,41.41089,-81.84940,BOS,CLE,0.20149253731343283
42.36435,-71.00518,32.12758,-81.20214,BOS,SAV,0.14285714285714285
39.85841,-104.66700,38.84494,-99.27403,DEN,HYS,0.29411764705882354
40.63975,-73.77893,35.87764,-78.78747,JFK,RDU,0.28440366972477066
38.53396,-106.93318,29.98047,-95.33972,GUC,IAH,0.2
58.35496,-134.57628,57.04714,-135.36160,JNU,SIT,0.15126050420168066
40.65236,-75.44040,42.21206,-83.34884,ABE,DTW,0.21323529411764705
42.74812,-73.80298,42.21206,-83.34884,ALB,DTW,0.07692307692307693
39.04614,-84.66217,37.61900,-122.37484,CVG,SFO,0.0
35.21401,-80.94313,38.94453,-77.45581,CLT,IAD,0.46153846153846156
42.94052,-78.73217,26.53617,-81.75517,BUF,RSW,0.0
42.21206,-83.34884,36.09775,-79.93730,DTW,GSO,0.17582417582417584
39.29761,-94.71391,41.78598,-87.75242,MCI,MDW,0.17411764705882352
33.64044,-84.42694,32.31117,-90.07589,ATL,JAN,0.1089588377723971
21.31869,-157.92241,14.33102,-170.71053,HNL,PPG,0.15
39.04614,-84.66217,27.97547,-82.53325,CVG,TPA,0.058823529411764705
39.17540,-76.66820,37.72129,-122.22072,BWI,OAK,0.25
32.89595,-97.03720,30.39653,-84.35033,DFW,TLH,0.1896551724137931
31.61129,-97.23052,32.89595,-97.03720,ACT,DFW,0.25704225352112675
